Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
St. Benedict Joseph Labre Parish,Queens,01/25/2007,06NR05644,-73.8288782587,40.692774444,POINT (-73.8288782587 40.692774444)
St. Francis Xavier Roman Catholic Parish Complex,Erie,08/20/2009,09NR05998,-78.900274165,42.9357504018,POINT (-78.900274165 42.9357504018)
St. Francis De Sales Parish,Ontario,08/10/2015,15NR00053,-76.9795798322,42.873633005,POINT (-76.9795798322 42.873633005)
