the_geom,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area
"MULTIPOLYGON (((-73.92724003743517 40.84223535204249, -73.92713312306797 40.842224801910206, -73.92700095531798 40.84221152971735, -73.92692479614806 40.84220599748963, -73.92683132453371 40.84220528627743, -73.92675350614557 40.84220979158233, -73.92667850863405 40.842218603885925, -73.92661959197676 40.842228695167066, -73.92653573108923 40.842248133862036, -73.92654741381529 40.84223349928274, -73.92662015834121 40.84205708403279, -73.92641112109249 40.842035730736264, -73.92648594168422 40.841916465793346, -73.92669056808784 40.84193416915404, -73.92669999815678 40.841874027600795, -73.92737756231335 40.841939222367444, -73.92734354414992 40.84211982637824, -73.92724003743517 40.84223535204249)), ((-73.93224174369874 40.84603031827349, -73.9322314923115 40.8460256819186, -73.93221213190478 40.846052065780995, -73.93220591872684 40.84604925529428, -73.93217071988319 40.84609722815411, -73.93217817522634 40.846100600379934, -73.93213065635588 40.84616536377086, -73.93212319982203 40.84616199154136, -73.93209504018193 40.846200369268615, -73.93210249434702 40.846203741498535, -73.93208313620711 40.846230127140835, -73.93207164145248 40.84622492723197, -73.9320651293614 40.84623380315388, -73.93208563217726 40.84624307679257, -73.93086127643724 40.847911656175825, -73.9291101639933 40.84711948469861, -73.93017396038842 40.845428287243536, -73.93030373698163 40.84522471750542, -73.9304237946265 40.845019406503305, -73.93053489469445 40.84481120749807, -73.9306366927013 40.844600767762444, -73.93074297226171 40.84435964452618, -73.93084110509862 40.84411703498754, -73.93132799916255 40.84283098338079, -73.93134437079041 40.84278859611164, -73.93137162421942 40.842732281985285, -73.93139478917749 40.84268510992769, -73.93143693664572 40.842604763277734, -73.9314662837361 40.842555572371815, -73.93160583919598 40.84227696969012, -73.93410648911164 40.837899885697816, -73.93439086849307 40.83740207201828, -73.93448052849702 40.837245221830756, -73.93482252138158 40.83660448632823, -73.93492193602698 40.83637726137772, -73.935029189762 40.836091424888686, -73.93504524380147 40.8360569008837, -73.93506258057815 40.836023698623364, -73.9350920468339 40.83597424296523, -73.93513075391276 40.83591867454007, -73.93516941201516 40.83587071524914, -73.93521077175146 40.83582556790467, -73.93527572692072 40.835764341959006, -73.93665117600197 40.83469572736144, -73.93821750910298 40.833478747594754, -73.93837045903618 40.83335286736299, -73.93851959146967 40.833223698986664, -73.9386152207874 40.833133826545165, -73.93870670228732 40.83304180323885, -73.93879410958571 40.832947518355766, -73.93887736670054 40.83285109523261, -73.9389560404204 40.83275306313972, -73.93902456902984 40.832663981046764, -73.9390899015946 40.83257311424468, -73.93915174256074 40.83248084979553, -73.93921004207178 40.832387267822526, -73.93926464223814 40.83229260958055, -73.93929650841989 40.83223365296459, -73.93932705312653 40.83217415984978, -73.93939196109834 40.83203693518114, -73.93945077787117 40.83189786936547, -73.93948734065636 40.83180006781764, -73.93951295294744 40.83173027040185, -73.93952347833878 40.831704192192, -73.93953512502014 40.83167837841387, -73.9395478739805 40.83165287408199, -73.93956171451687 40.83162771430959, -73.93957665019471 40.83160288829231, -73.9395926264186 40.83157846083665, -73.9396096633249 40.8315544508632, -73.9396277289003 40.83153086105621, -73.93964679345385 40.831507748130775, -73.93992564224165 40.83123051972368, -73.93994322256158 40.831209740057496, -73.93996119685806 40.83118721993724, -73.94000576839427 40.831123239564754, -73.94003463816374 40.831077993909965, -73.94007642265227 40.83100576352733, -73.94011561889278 40.83092838815839, -73.94015469322962 40.83083881821079, -73.940167914541 40.83080044417978, -73.94018116251155 40.830746905827574, -73.94019531878071 40.830683917250774, -73.94019873704538 40.83084445204109, -73.94021705643429 40.83142196685974, -73.94021753620015 40.83143822734212, -73.94021773663239 40.83145265967533, -73.94021680011454 40.831471053595976, -73.94021596513775 40.83148199417422, -73.94021279983994 40.83150559269943, -73.94019686015889 40.831572734327125, -73.94019263599249 40.831588591649705, -73.94018725539418 40.83160633670977, -73.94017652814799 40.831640977680046, -73.94016270562506 40.83167536490469, -73.94014867282071 40.83170890465286, -73.94013389121525 40.83173926796559, -73.94011821311467 40.831768534008255, -73.94009507147594 40.83180484884654, -73.94004949923252 40.83186852075704, -73.93999533676893 40.83194220078007, -73.93966281024237 40.832395503782045, -73.93958839217818 40.832512731733196, -73.93957849291056 40.83252940370711, -73.93956637159607 40.832552905667626, -73.93956031975674 40.832565386953156, -73.93955493385923 40.83257694738135, -73.93954132944923 40.83260949853225, -73.93952911816704 40.832641951357424, -73.9395237394101 40.832657382113425, -73.9395174536654 40.83267674665425, -73.93950776049905 40.832705316063894, -73.93949958798855 40.83272914516641, -73.93948811747615 40.83275266456881, -73.9394764084238 40.83277383085247, -73.93946140161417 40.83279832363173, -73.93944654276116 40.83282046349441, -73.93943044746486 40.83284246493003, -73.93941349675427 40.832863823861366, -73.93939526810509 40.83288504254197, -73.93937695146113 40.83290523460957, -73.9393564189981 40.832925379583926, -73.93933496788891 40.83294531425602, -73.93931335691013 40.83296373330772, -73.9392504819608 40.83301696715791, -73.93916446257448 40.83309026259072, -73.9380809548193 40.834010301949355, -73.93806652484405 40.83402434821695, -73.93805338991127 40.834037994458335, -73.93801576099824 40.8340777823954, -73.9379802826116 40.83411768944116, -73.9379477906582 40.83415892991378, -73.93791547487818 40.834201913828885, -73.93788677564655 40.834243095992214, -73.93786054891926 40.8342836860546, -73.93783342322824 40.83432961105507, -73.9378084013271 40.834376204449555, -73.93778526396639 40.83441957238379, -73.93776694778978 40.834466175689236, -73.93774901271303 40.83451219657728, -73.93629587399484 40.83768731688682, -73.9362792806992 40.837726827693004, -73.93626143295512 40.837765093320876, -73.93624200632784 40.837802892517665, -73.93622100082892 40.83784021087468, -73.93619844258052 40.83787700698281, -73.93617437311535 40.83791324304344, -73.93614879129683 40.83794886592578, -73.93612172914418 40.83798386754221, -73.93609319735013 40.83801822358428, -73.93606207305454 40.8380531959207, -73.93600543786724 40.838120131530836, -73.93594723189874 40.83818423868977, -73.93588538190174 40.83824623213528, -73.93582099555591 40.838307069702786, -73.93575494327042 40.838365393928356, -73.93568663279342 40.83842182672008, -73.93561485027386 40.83847729850704, -73.93554152270373 40.838530311037495, -73.93546123156374 40.838584487565036, -73.9353803277601 40.83863696446141, -73.93534585440784 40.83866097931876, -73.93531466506516 40.83868409281237, -73.93528333775117 40.838708846919495, -73.93525928063023 40.83872913955092, -73.93523330832282 40.838752166801626, -73.93520751743952 40.83877637829753, -73.93518324955411 40.838801194874634, -73.9351579750685 40.838827160811114, -73.93513380858865 40.838853733397286, -73.93511079876004 40.838880880243465, -73.93508985736666 40.83890739700297, -73.93506526274275 40.83893766946188, -73.93504099727514 40.83896960981501, -73.93501801654465 40.839002089381836, -73.93499631112 40.83903505412827, -73.93497590707901 40.83906851307463, -73.93495681037436 40.83910244281211, -73.93493789352986 40.83913915067049, -73.93492050456138 40.83917632944531, -73.93490469927345 40.83921390262678, -73.93489046584592 40.83925183508959, -73.93487783750105 40.83929010614182, -73.93486681785393 40.839328659054814, -73.93485764019852 40.83936657995991, -73.9348470321094 40.839411037639316, -73.9348381777215 40.83945663543255, -73.93483130442806 40.83950243245268, -73.93482641583691 40.83954838097598, -73.93482352030674 40.83959442517677, -73.93482262027045 40.83964050652447, -73.93482371576395 40.83968659260143, -73.93482679262198 40.83973262306655, -73.93483187696772 40.839778563715555, -73.93483894516086 40.83982434339599, -73.93484798301145 40.83986992698012, -73.93485900480917 40.8399152559435, -73.93487197029421 40.839960278934726, -73.93488688306542 40.840004957233894, -73.93490457687986 40.84005150922631, -73.93496025477143 40.8401564094029, -73.93551604058763 40.841220930828946, -73.9355333372498 40.841270648627166, -73.93554204277532 40.84131970426156, -73.93554255670132 40.8413730290585, -73.93553557578271 40.84141883685124, -73.93552254918984 40.84146179660564, -73.93549714577871 40.841514653962726, -73.93547946250936 40.84154198034581, -73.93341926510186 40.84436656297596, -73.93345265170692 40.84437995726194, -73.93224174369874 40.84603031827349)))",539,,0,0,"Spanning the Harlem River between West 170th Street, the Bronx, and High Bridge Park, Manhattan",0,High Bridge,LP-00639,"Borough of the Bronx, Tax Map Block 2533, Lot 22 and Borough of Manhattan, Tax Map Block 2106, Lot 1",Designated,,11/10/1970,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0639.pdf,15234.5106169,3295719.96797
"MULTIPOLYGON (((-73.87555425285558 40.87883610143437, -73.87559279752094 40.87882421602737, -73.87559998812989 40.87883064425742, -73.8756104821463 40.87883999362851, -73.87561940235656 40.87884778345834, -73.87563045853086 40.87885724059152, -73.87564765240597 40.878871534554406, -73.87565834469467 40.8788801799531, -73.8756696853302 40.87888915562786, -73.87568332348583 40.87889969072, -73.87569594444614 40.87890919905914, -73.8757078585099 40.87891796823547, -73.8757157812787 40.87892369306517, -73.87572356439367 40.878929235845355, -73.87573148865788 40.87893479678672, -73.87573897111152 40.87893997454455, -73.87574987807231 40.878947398203614, -73.8757644858915 40.87895711218449, -73.87577983835551 40.878967051186436, -73.87579691080445 40.87897778806871, -73.87581049620066 40.87898610158511, -73.87582300234466 40.878993580987334, -73.87583257206899 40.87899919411946, -73.87584174613558 40.879004486251425, -73.87585159708385 40.87901007627184, -73.87586103695443 40.87901534347453, -73.87586834245432 40.87901935670263, -73.8756828132607 40.879182719827526, -73.87555425285558 40.87883610143437)))",985,BX,3343,185,3400 Resevoir Oval,2033430185,Williamsbridge Reservoir Keeper's House,LP-02047,"Borough of the Bronx Tax Map Block 3343, Lot 185.",Designated,,02/08/2000,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2047.pdf,325.775333303,4612.44640027
"MULTIPOLYGON (((-73.92538704312683 40.83967495341557, -73.92507007183242 40.83957083007103, -73.92508313346309 40.83954769767041, -73.92494013304815 40.83950072229946, -73.92510209277117 40.83920754040082, -73.9255650910707 40.839359633641344, -73.92538704312683 40.83967495341557)))",1028,BX,2518,14,1272 Ogden Avenue,2025180014,Union Reformed Church of Highbridge,LP-02401,"Borough of the Bronx Tax Map Block 2518, Lot 14 in part, excluding the easternmost 50 feet of the lot.",Designated,now Highbridge Community Church,11/16/2010,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2401.pdf,528.260919877,16991.316977
"MULTIPOLYGON (((-73.9950052191033 40.71565646032846, -73.99497741694853 40.71566548313208, -73.9949689512022 40.71566823021914, -73.99496139719407 40.71564939841856, -73.99495021646553 40.715621521733446, -73.9949450232504 40.715606482984384, -73.99494055789644 40.715591309190465, -73.99493682513555 40.715576021063775, -73.99493383088307 40.71556064021691, -73.99493157987114 40.71554518466025, -73.99493007328088 40.71552967780727, -73.9949293146608 40.71551413946931, -73.99492944032997 40.71549570422875, -73.99493004132282 40.715483051185466, -73.99493375747322 40.715452087303525, -73.99493673038795 40.71543670401736, -73.99494044297583 40.71542141441668, -73.99494488813392 40.71540623831228, -73.99495006112622 40.71539119551515, -73.99494823580011 40.71538065406178, -73.99493316965709 40.71535369212191, -73.9949853521606 40.715336756708844, -73.99496730283325 40.715304557275445, -73.99499296740674 40.71529622867437, -73.9950394879066 40.715281130931736, -73.99509387284958 40.715263481459566, -73.9951532592997 40.71524420945273, -73.99521986515484 40.715222591885905, -73.99522353404993 40.71522140156359, -73.99524207101335 40.71525447087023, -73.99529207451059 40.71523824302894, -73.99530750524707 40.715265771358055, -73.99531471574036 40.715272853264686, -73.9953327515798 40.71528023007706, -73.9953503861828 40.71528814987813, -73.99535990346949 40.715292823910524, -73.995367591147 40.71529659915921, -73.99538433806967 40.71530556531229, -73.99540059973185 40.71531503392827, -73.99541635009788 40.715324990598184, -73.99543156549933 40.71533541731104, -73.99544622226755 40.71534629965799, -73.9954602931836 40.71535761782692, -73.99547375931265 40.715369356508624, -73.99548659698631 40.71538149409016, -73.99549878726988 40.715394013461314, -73.99551031004509 40.715406893909744, -73.99552114519399 40.715420113822596, -73.9955312785157 40.715433653388295, -73.99553736060697 40.71543167970573, -73.99556250679862 40.715476539596786, -73.99552895053245 40.71548742997013, -73.9955093779316 40.71545251372377, -73.99550426395457 40.71545417316456, -73.99549549988839 40.71544131173431, -73.99549332601187 40.71543840840415, -73.99548607305226 40.71542872403252, -73.99547766623043 40.71541846508958, -73.9954652937907 40.71540444906096, -73.9954539733174 40.715392800514095, -73.99544205634524 40.71538150134047, -73.99542956180893 40.715370569550835, -73.99541650745975 40.71536002315595, -73.99540291459947 40.71534987746513, -73.99538880571313 40.71534014958882, -73.99537420091904 40.71533085393575, -73.99535912388588 40.715322004914945, -73.9953435994658 40.71531361783579, -73.99532765132759 40.71530570350522, -73.99531130313977 40.715298276332234, -73.99529458212169 40.715291347123845, -73.99527751312552 40.715284926687104, -73.99524572744879 40.71529524252518, -73.99519794890809 40.715310748229804, -73.9951357302554 40.71533094046141, -73.99507485840823 40.71535069506893, -73.99499201923774 40.71537757893107, -73.99498578002812 40.71539133665554, -73.99498027811674 40.71540527451381, -73.99497552179015 40.71541937089417, -73.99497152051852 40.71543360238381, -73.99496828022141 40.715447946470306, -73.99496580681861 40.71546237793977, -73.99496410267946 40.71547687337902, -73.99496317254008 40.71549141027552, -73.99496301758634 40.71550596341515, -73.99496347478576 40.71551670922409, -73.99496363663712 40.715520508483976, -73.99496503087812 40.715535022969334, -73.99496719557773 40.71554948255719, -73.99497012955479 40.715563862033214, -73.99497382571057 40.71557813978472, -73.99497673995675 40.715587399858855, -73.99497827931326 40.71559229149775, -73.99498348326426 40.7156062937585, -73.99498942809771 40.7156201231533, -73.99498544083146 40.71562111534202, -73.9950052191033 40.71565646032846)))",1040,MN,289,0,Manhattan Bridge Plaza at Canal Street,0,Manhattan Bridge Arch and Colonnade,LP-00899,"Borough of Manhattan Tax Map Block 290, Lot 1 in part consisting of the land on which the described improvement is situated.",Designated,,11/25/1975,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0899.pdf,687.582688728,4519.67813725
"MULTIPOLYGON (((-73.93453630791636 40.842952946691014, -73.93412795681108 40.84351612115781, -73.93399610389132 40.84346001621333, -73.93397197340316 40.84344935857623, -73.93394592845188 40.84344173449906, -73.93391862220477 40.84343733345821, -73.93383265242525 40.84342341658362, -73.93374860330084 40.84340387266704, -73.9336671114597 40.843378850660116, -73.93358879570023 40.843348540027854, -73.9335142475051 40.84331316984292, -73.93344403459729 40.84327300968743, -73.9333786879024 40.843228363342, -73.93328458931902 40.84316555720001, -73.93322770508915 40.84312971437955, -73.93303667282484 40.84302009648156, -73.9328449984252 40.84292113252467, -73.93262550200015 40.84282215199962, -73.93262152123005 40.84282818567939, -73.93238423538018 40.84272120602635, -73.93289658607985 40.84201715030682, -73.93294327403815 40.84203075959723, -73.93296711974752 40.84203152807088, -73.93327855201137 40.841609132388925, -73.93350599006013 40.841712643952, -73.93351689831408 40.841734533125724, -73.93353409752473 40.84175818818878, -73.93356256423574 40.841775308556954, -73.93359136949609 40.84178588973125, -73.93362117142631 40.841793453018674, -73.93364600888226 40.84179724037601, -73.93370462502459 40.84180406470026, -73.93378212663686 40.841807127672006, -73.93382783480538 40.84180564467672, -73.9339414424587 40.841797688202675, -73.93405551333873 40.841796085761686, -73.9341694308861 40.841800845104885, -73.93428258094389 40.84181194246996, -73.93434086032909 40.841826061174395, -73.93438059240587 40.84184016929928, -73.93442164679233 40.84185528491367, -73.93446180259018 40.84187382457839, -73.93450242856866 40.84189054549983, -73.93453553499599 40.84190565656009, -73.93456598866938 40.84192344867513, -73.93459246927021 40.8419409035457, -73.93462820985924 40.84197110743804, -73.93467478498776 40.84201421161746, -73.93471467012682 40.84206102562516, -73.93474735598285 40.842110953953956, -73.93477242934252 40.84216336062806, -73.93482398284858 40.84228110763564, -73.93482632311941 40.842291193580486, -73.93482926539583 40.84229922133819, -73.93483474725048 40.8423075503947, -73.93484249896953 40.842314321079165, -73.93487030657737 40.842329429048704, -73.93496565689749 40.842368721835996, -73.93453630791636 40.842952946691014)))",1075,MN,2106,1,"Amsterdam Avenue, between West 172nd and West 174th Streets",1021060001,Highbridge Play Center,LP-02237,Too long,Designated,,08/14/2007,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2237.pdf,2133.87851143,287681.839233
"MULTIPOLYGON (((-73.93261515450067 40.84258743423503, -73.93256981645818 40.84256947441977, -73.93255448073027 40.842532429072804, -73.9325781298813 40.84249799903715, -73.93262691045574 40.84248635264671, -73.93267224727126 40.84250431243905, -73.93268758305825 40.842541357770536, -73.9326639351342 40.842575787829105, -73.93263665977783 40.84258229957775, -73.93261515450067 40.84258743423503)))",1076,MN,2106,1,High Bridge Park,1021060001,High Bridge Water Tower,LP-00319,"Borough of Manhattan Tax Map Block 2106, Lot 1 in part, consisting of the land on which the described improvement is situated",Designated,,07/12/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0319.pdf,113.186216734,966.523693328
"MULTIPOLYGON (((-73.92804606184077 40.82988386244479, -73.92775751753403 40.83017549017762, -73.92756152831281 40.83007804803732, -73.92785481521325 40.82976996810949, -73.92804972425026 40.829586465417535, -73.92825762788053 40.82940844458588, -73.92841727176895 40.82929310481323, -73.92860063759261 40.82917854582843, -73.92875863242803 40.82907542697975, -73.92890982268847 40.82899158242057, -73.92916847717493 40.82885711394099, -73.92945951625417 40.82872154537685, -73.9297837660674 40.82858706879159, -73.93011028867015 40.828479385105744, -73.93047373457482 40.82837435941086, -73.93159565839139 40.82818885475086, -73.93238343048351 40.82812810997078, -73.93288592094139 40.828085420160406, -73.93288323421258 40.82806583462477, -73.93293274054602 40.82806457391753, -73.93293357040795 40.82808337674223, -73.93304722955324 40.828074115455735, -73.93304680653935 40.82803149566755, -73.93310477079575 40.82803195794173, -73.93310849265646 40.82806674263256, -73.93369328513921 40.828014478823576, -73.933622815152 40.827516059131824, -73.93373108611644 40.827417799010185, -73.93387962778614 40.82749706213299, -73.93395401738411 40.82799344339081, -73.93454602987715 40.82794791239591, -73.93453962506138 40.82791015099175, -73.93461037740177 40.827903088925154, -73.93461141782795 40.82793489681076, -73.93477973312432 40.827900712069436, -73.93488079454991 40.82784554090227, -73.93496473089237 40.82777392054677, -73.93503896735308 40.827688982643046, -73.93507917191184 40.82761736907704, -73.93530259673217 40.8277005356202, -73.93545592216124 40.82791282506294, -73.93538950923207 40.82794386036425, -73.93509270986861 40.82808069865249, -73.93511026437129 40.82815637715039, -73.93613045140177 40.82858851443066, -73.93666994782706 40.82881421130991, -73.9372084163715 40.82904131617102, -73.93770046908273 40.82924884009145, -73.93852881438907 40.82959449929129, -73.9390745187605 40.82982833135993, -73.9395121137927 40.830007341481505, -73.93960206881573 40.83004712206788, -73.93965900455444 40.83004899158349, -73.93969200627527 40.830037076387455, -73.93976830104216 40.82994931439852, -73.93986751075775 40.82990996591397, -73.93997399090904 40.830010224864346, -73.94010026273341 40.8300800833811, -73.94018299489414 40.83011312766158, -73.9400629737512 40.83021750745076, -73.93996441898521 40.830362308900135, -73.93995494175829 40.830395215254065, -73.93990934515024 40.83037783176392, -73.93978369998396 40.830330380384105, -73.9397469840858 40.83034072950576, -73.9393838657175 40.83018943977087, -73.939406751947 40.83015480705591, -73.93896647373703 40.829972819883906, -73.93842427766887 40.82974415802476, -73.9376035626647 40.829398026750724, -73.93710882677668 40.82918752482287, -73.93657118278364 40.828962613562474, -73.93602900318001 40.82873393950281, -73.93501995604811 40.82830650009478, -73.9347635189246 40.82820202843601, -73.93475506595972 40.82821691604477, -73.9346861613216 40.82819154250614, -73.93468759800994 40.82816631594455, -73.9346158049654 40.828141570173926, -73.9346172567352 40.82816616982673, -73.93457538186065 40.8281669601254, -73.93457083272264 40.82812998230755, -73.93398232730841 40.82818068337948, -73.93407466615714 40.82867909908894, -73.93396721895421 40.82877955359134, -73.93382300468012 40.82869104589806, -73.93371808567609 40.82819654891655, -73.93313287665326 40.828239410537904, -73.93313226929364 40.82828344080293, -73.93307038469578 40.828285016789785, -73.93306624789192 40.82824083068742, -73.9329593959067 40.82824742688198, -73.93296022577852 40.82826622970589, -73.93291546350156 40.82826764626897, -73.93291649052819 40.828249626154864, -73.93238738930567 40.82829216362392, -73.93161425956495 40.828346168802724, -73.93067509119686 40.82849435906434, -73.93046386944474 40.828547345808346, -73.93019324303611 40.828625096761314, -73.92988899718712 40.82872557045251, -73.92956495344833 40.82885644367481, -73.92930196625015 40.828983547938336, -73.9291025088966 40.829080247633335, -73.92911323814 40.8290921551733, -73.92859078034373 40.82941796878125, -73.92823540007221 40.82969800927655, -73.92804606184077 40.82988386244479)))",1078,,0,0,"Spanning the Harlem River between West 155th Street and Saint Nicholas Place, Manhattan, and Jerome Avenue and East 162nd Street, the Bronx",0,Macomb's Dam Bridge and 155th Street Viaduct,LP-01629,Too long,Designated,,01/14/1992,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1629.pdf,9273.20633811,297131.674474
"MULTIPOLYGON (((-73.99099381213567 40.70159935278958, -73.98998264206298 40.70080067271484, -73.9904607666098 40.70081016510821, -73.99214728536022 40.70217475628914, -73.99193736334728 40.70232706875482, -73.99119094371152 40.701756293950176, -73.99099381213567 40.70159935278958)), ((-73.99249288592526 40.702762649662944, -73.99238476146174 40.70267976395903, -73.99249491119433 40.70268284734215, -73.99249288592526 40.702762649662944)), ((-73.99265162442285 40.70267826124166, -73.99275336803586 40.70266159021406, -73.99353512591146 40.70328210287648, -73.99312966818664 40.703272991425294, -73.9926433813615 40.702885996172455, -73.99265162442285 40.70267826124166)), ((-73.9943319715571 40.70423051781934, -73.99328266162937 40.70339490002307, -73.99369119527873 40.703405863456375, -73.99465428944809 40.704173610100526, -73.99466457632299 40.70418180613388, -73.99453045697085 40.704244544785574, -73.99448639897186 40.70419315498926, -73.9943581785273 40.70425133533287, -73.9943319715571 40.70423051781934)), ((-73.99954779815283 40.708387033264025, -73.99975117550866 40.708231187827465, -74.00044709605862 40.70879184363328, -74.00136845552673 40.709519904927426, -74.00122812144319 40.70971726969665, -74.0003272722976 40.709000463629586, -74.00015497590351 40.70886407438895, -73.99999959887988 40.70874218401798, -73.99987562782579 40.70864713770882, -73.99982859013616 40.708609831275425, -73.99954779815283 40.708387033264025)), ((-74.00148942791529 40.709925409809955, -74.00163924788193 40.70973489928221, -74.00271313995049 40.710586064394406, -74.003353863194 40.71111771449939, -74.00316687981957 40.711258985622216, -74.00256351458654 40.71079090342142, -74.00253309132283 40.71075444871511, -74.00203301132576 40.71035643463775, -74.0016386318225 40.71004352599896, -74.00148942791529 40.709925409809955)), ((-74.0032547715439 40.711391482523034, -74.0034816194717 40.711223720636276, -74.00366267026112 40.71137394722886, -74.00400574706492 40.71165251600302, -74.00372483082236 40.71176070018547, -74.00372113955696 40.71175781506856, -74.00350002166358 40.71158570558894, -74.0032547715439 40.711391482523034)))",1147,,0,0,"Spanning the East River between Cadman Plaza, Brooklyn, and City Hall Park, Manhattan",0,Brooklyn Bridge,LP-00098,Too long,Designated,,08/24/1967,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0098.pdf,7121.25143586,240160.919036
"MULTIPOLYGON (((-73.94725690587998 40.753865262472246, -73.94648766029196 40.75352963412168, -73.94666230997491 40.75332809910374, -73.94743289344899 40.75366217893974, -73.94725690587998 40.753865262472246)), ((-73.94805834969229 40.75421186204352, -73.94745111166588 40.75394919730887, -73.94762693648374 40.753746303415035, -73.94823380118955 40.754009395703946, -73.94805834969229 40.75421186204352)), ((-73.94892967254057 40.754573688453334, -73.9489125912819 40.754566691155226, -73.94887837851141 40.75461356259808, -73.9487941858892 40.754577206914895, -73.94882419968404 40.754530197655114, -73.9482757807975 40.754306062713354, -73.94845596808666 40.75409813029477, -73.94897117101203 40.7543126466851, -73.94901177062637 40.75425702602635, -73.94909477505308 40.754292061786565, -73.94905417548603 40.75434768337479, -73.94910487225985 40.75437150884849, -73.94892967254057 40.754573688453334)), ((-73.95073039533213 40.755354368090316, -73.95035830539425 40.75518753919609, -73.95032181140976 40.7552375366349, -73.95019579446848 40.75518434699638, -73.95023076763745 40.75513643361012, -73.94912500805661 40.754658413403135, -73.9492979218279 40.7544579236471, -73.95039833983132 40.75492158224993, -73.9504311837386 40.754876584621485, -73.95054907392692 40.75492716085176, -73.95052033511422 40.754966533918676, -73.95090469998802 40.75513283893069, -73.95086189497157 40.75518724722804, -73.95073039533213 40.755354368090316)), ((-73.95924537115027 40.75906146930837, -73.95912095272081 40.75900651874094, -73.95908674366929 40.7590533931847, -73.95897048421244 40.75900351969711, -73.95900743009443 40.758952894757996, -73.95899742566044 40.758948674133144, -73.95913880608971 40.75875462323519, -73.95914729846535 40.75874296831037, -73.9591604112568 40.75874768620252, -73.95918914659298 40.75870831190245, -73.95929353230885 40.75875235831179, -73.9592643418764 40.75879235832763, -73.95939979481929 40.758849515266455, -73.95924537115027 40.75906146930837)), ((-73.96142067547783 40.76005212255517, -73.9605244368191 40.759680457969424, -73.96051503843039 40.75969038911745, -73.96043530918239 40.759656748620344, -73.96047407721306 40.75960362313992, -73.9595443948192 40.75919009836392, -73.95969769308563 40.75897764465198, -73.96063955693187 40.75938570360117, -73.96068023965773 40.759328481406534, -73.96076572276546 40.75936454965561, -73.96075249561589 40.759382675013896, -73.96163095304665 40.75976069038591, -73.96142067547783 40.76005212255517)), ((-73.96195564426985 40.75990175948459, -73.96302588710415 40.760367202432306, -73.96350805137655 40.76047989224363, -73.96398939007277 40.76058487415809, -73.9640752031693 40.760579741058216, -73.96414976114147 40.76061125313108, -73.96379080454635 40.761100626365796, -73.9630713046106 40.76079652629545, -73.96312465549282 40.76072685423121, -73.96308704794698 40.76069736416764, -73.96301951935902 40.7606612439806, -73.96250623287908 40.76043651201684, -73.96243864293449 40.76052912221428, -73.9623613269728 40.76047156013384, -73.96225355135238 40.76041791422532, -73.9617399693981 40.76019577939884, -73.96195564426985 40.75990175948459)))",1228,,0,0,"Spanning the East River between 11th Street and Bridge Plaza North and Bridge Plaza South, Queens, and East 59th Street, Manhattan",0,Queensboro Bridge,LP-00828,Too long,Designated,,04/16/1974,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0828.pdf,6793.99164549,267214.778784
